編號,車位類別,車位價格,車位面積平方公尺
RPROMLMKJIKFFCB27CA,坡道平面,0,23.14
RPSPMLLKJIKFFCB37CA,坡道平面,1600000,15.11
RPXNMLSKJIKFFBB28CA,坡道平面,1300000,35.73
RPXQMLMKJIKFFBB97CA,坡道平面,1050000,34.73
RPXOMLOLJIKFFBB08CA,升降機械,0,
RPRQMLLKJIKFFBB27CA,坡道平面,0,
RPQRMLKMJIKFFBB37CA,坡道機械,0,15.94
RPUOMLRLJIKFFBB08CA,坡道機械,0,
RPVOMLRLJIKFFBB18CA,坡道平面,0,
RPRRMLTKJIKFFBB18CA,坡道機械,0,
RPVRMLMKJIKFFBB87CA,坡道平面,950000,34.73
RPQQMLMKJIKFFBB27CA,坡道平面,0,34.73
RPQRMLMKJIKFFBB37CA,坡道平面,1100000,34.73
RPRQMLMKJIKFFBB37CA,坡道平面,0,34.73
SPUQMLMKJIKFFBB77CA,坡道平面,950000,34.73
RPUQMLMKJIKFFBB67CA,坡道平面,950000,32.77
RPTRMLMKJIKFFBB67CA,坡道平面,1050000,34.73
RPSRMLMKJIKFFBB57CA,坡道平面,1200000,34.73
RPQNMLTLJIKFFAB67CA,坡道機械,0,
RPUNMLNJKIKFFAB37CA,坡道平面,0,26.84
RPPOMLKKJIKFFBB76CA,坡道平面,0,26.62
RPPOMLKKJIKFFBB76CA,坡道平面,0,26.62
RPPOMLKKJIKFFBB76CA,坡道平面,0,26.62
RPPOMLKKJIKFFBB76CA,坡道平面,0,26.62
RPPQMLKLJIKFFAB96CA,坡道平面,0,23.16
RPPQMLKLJIKFFAB96CA,坡道平面,0,26.84
RPQNMLLLJIKFFAB86CA,坡道平面,0,26.84
RPQNMLLLJIKFFAB86CA,坡道平面,0,26.84
RPPNMLLLJIKFFAB76CA,坡道平面,0,26.84
RPPNMLLLJIKFFAB76CA,坡道平面,0,26.84
RPVOMLPLJIKFFAB87CA,坡道平面,0,26.84
RPRNMLLLJIKFFAB96CA,坡道平面,0,26.84
RPRNMLLLJIKFFAB96CA,坡道平面,0,26.84
RPVNMLLLJIKFFAB37CA,坡道平面,0,26.84
RPVNMLLLJIKFFAB37CA,坡道平面,0,26.84
RPSNMLLLJIKFFAB07CA,坡道平面,0,26.84
RPUNMLLLJIKFFAB27CA,坡道平面,0,26.84
RPTNMLLLJIKFFAB17CA,坡道平面,0,26.84
RPSOMLOLJIKFFAB47CA,坡道平面,0,26.84
RPSNMLRKJIKFFAB57CA,坡道平面,0,
RPOPMLNLJIKFFAB07CA,坡道平面,0,30.26
RPOPMLNLJIKFFAB07CA,坡道平面,0,30.26
RPOPMLNLJIKFFAB07CA,坡道平面,0,30.26
RPQNMLLKJIKFFBB86CA,坡道平面,0,
RPQNMLLKJIKFFBB86CA,坡道平面,0,
RPQNMLLKJIKFFBB86CA,坡道平面,0,
RPXOMLMJKIKFFAB67CA,坡道機械,0,15.35
RPROMLMKJIKFFAB07CA,其他,0,
RPSOMLKKJIKFFBB07CA,坡道機械,0,36.86
RPOSMLMKJIKFFBB27CA,坡道平面,0,
RPURMLTKJIKFFBB48CA,坡道機械,0,
RPTPMLLKJIKFFBB37CA,坡道平面,0,28.67
RPTPMLLKJIKFFBB37CA,坡道平面,0,28.67
RPXPMLRKJIKFFBB38CA,坡道平面,0,
RPXQMLRKJIKFFBB48CA,坡道機械,0,14.06
RPQNMLRKJIKFFBB47CA,坡道平面,0,
RPUOMLNKJIKFFBB57CA,坡道機械,0,
RPRPMLMKJIKFFCB37CA,坡道平面,0,
RPVOMLMKJIKFFCB67CA,坡道平面,0,26.50
RPTOMLMKJIKFFCB47CA,坡道平面,0,40.26
RPWNMLLKJIKFFCB57CA,坡道平面,0,23.27
RPOOMLLKJIKFFCB86CA,坡道平面,0,24.91
RPOOMLLKJIKFFCB86CA,坡道平面,0,24.91
RPOPMLMJKIKFFCB07CA,坡道機械,0,13.61
RPRNMLKLJIKFFAL87CA,坡道機械,400000,8.02
RPVPMLPLJIKFFCB18CA,坡道平面,0,23.51
RPWOMLPLJIKFFCB18CA,坡道機械,0,
RPRNMLLLJIKFFCB17CA,坡道平面,0,
RPTNMLSJKIKFFCB97CA,坡道平面,0,16.78
RPTNMLSJKIKFFCB97CA,坡道機械,0,10.27
RPTNMLSJKIKFFCB97CA,坡道機械,0,10.27
RPVOMLQKJIKFFGL86CA,坡道平面,0,18.40
RPOOMLSKJIKFFHL09CA,坡道平面,0,
RPVNMLKKJIKFFHL88CA,坡道平面,480000,.06
RPPNMLNJKIKFFHL58CA,一樓平面,0,
RPPNMLRLJIKFFHL09CA,一樓平面,0,
RPWRMLMKJIKFFBB08DA,坡道平面,0,34.64
RPWNMLRLJIKFFHL17CA,一樓平面,0,
RPTNMLPLJIKFFGL66DA,坡道平面,0,
RPSNMLRLJIKFFHL76CA,一樓平面,0,
RPPNMLMKJIKFFHL48CA,坡道平面,0,
RPXNMLSJKIKFFCB38CA,坡道平面,0,
RPQOMLPJKIKFFCB47CA,坡道平面,1000000,33.83
RPTOMLPJKIKFFCB77CA,坡道平面,1100000,33.83
RPPOMLPJKIKFFCB37CA,坡道平面,1000000,33.83
RPSOMLPJKIKFFCB67CA,坡道平面,1100000,33.83
RPROMLPJKIKFFCB57CA,坡道平面,1100000,33.83
RPROMLPJKIKFFCB57CA,坡道平面,1100000,33.83
RPUOMLPJKIKFFCB87CA,坡道平面,1100000,33.83
RPUOMLPJKIKFFCB87CA,坡道平面,1100000,33.83
RPVOMLPJKIKFFCB97CA,坡道平面,1000000,33.83
RPVOMLPJKIKFFCB97CA,坡道平面,1150000,33.83
RPWOMLPJKIKFFCB08CA,坡道平面,1100000,33.83
RPXOMLPJKIKFFCB18CA,坡道平面,1000000,33.83
RPVNMLPJKIKFFCB87CA,坡道機械,600000,19.33
RPUNMLPJKIKFFCB77CA,坡道平面,1100000,33.83
RPUNMLPJKIKFFCB77CA,坡道平面,1100000,33.83
RPXNMLPJKIKFFCB08CA,坡道平面,1100000,33.83
RPTNMLPJKIKFFCB67CA,坡道機械,550000,19.33
RPTNMLPJKIKFFCB67CA,坡道機械,550000,19.33
RPWNMLPJKIKFFCB97CA,坡道平面,1100000,33.83
RPSNMLPJKIKFFCB57CA,坡道平面,1000000,33.83
RPRNMLPJKIKFFCB47CA,坡道機械,500000,19.33
RPSNMLRJKIKFFFL09CA,坡道平面,0,
RPWOMLKKKIKFFFL98CA,坡道平面,0,21.45
RPVOMLKKKIKFFFL88CA,坡道平面,0,21.45
RPWOMLRLJIKFFAL56CA,坡道平面,0,
RPWOMLKLJIKFFCB67CA,坡道平面,0,26.50
RPXNMLTLJIKFFCB58CA,坡道平面,0,
RPWPMLQKJIKFFCB28CA,坡道平面,0,31.40
RPWPMLQKJIKFFCB28CA,坡道平面,0,31.40
RPUPMLPLJIKFFCB08CA,坡道平面,0,22.27
RPRPMLPLJIKFFCB77CA,坡道機械,0,
RPOQMLQKJIKFFCB57CA,坡道平面,0,
RPQNMLMKJIKFFCB07CA,坡道平面,0,
RPPNMLQKJIKFFCB37CA,一樓平面,800000,
RPPNMLSKJIKFFCB57CA,坡道平面,0,
RPPNMLSKJIKFFCB57CA,坡道平面,0,
RPQOMLRJKIKFFBB57CA,坡道平面,0,
RPRNMLMKJIKFFCB17CA,坡道平面,0,
RPRNMLMKJIKFFCB17CA,坡道平面,0,
RPVQMLSJKIKFFBB38CA,坡道平面,0,24.91
RPSOMLPLJIKFFBB67CA,坡道平面,0,22.60
RPOOMLPLJIKFFBB27CA,坡道平面,0,
RPXNMLTKJIKFFBB38CA,坡道平面,0,31.42
RPXNMLKKKIKFFBB57CA,其他,0,
RPSNMLTKJIKFFBB87CA,坡道平面,0,31.42
RPTNMLTKJIKFFBB97CA,坡道平面,0,31.42
RPUNMLTKJIKFFBB08CA,坡道平面,0,31.42
RPTOMLKLJIKFFBB27CA,坡道平面,0,35.53
RPPOMLTKJIKFFBB67CA,坡道平面,0,31.42
RPTNMLMKJIKFFBB27CA,升降機械,230000,6.38
RPSQMLTKJIKFFBB18CA,坡道平面,0,
RPQPMLMKJIKFFBB17CA,坡道平面,0,22.90
RPSNMLQKJIKFFBB57CA,坡道平面,0,31.42
RPSNMLQKJIKFFBB57CA,坡道平面,0,31.42
RPPOMLNKJIKFFBB07CA,升降機械,0,
RPTNMLNKJIKFFBB37CA,坡道平面,0,
RPSNMLNKJIKFFBB27CA,坡道平面,0,
RPPPMLKLJIKFFAB86CA,坡道平面,0,28.47
RPSOMLMKJIKFFAB17CA,坡道機械,0,
RPQNMLQKJIKFFAB27CA,坡道機械,0,
RPSNMLQJKIKFFAB47CA,坡道機械,0,
RPOPMLNKJIKFFAB96CA,坡道平面,0,22.63
RPOPMLNKJIKFFAB96CA,坡道平面,0,22.62
RPPOMLNKJIKFFAB96CA,坡道平面,0,
RPWPMLQKJIKFFAB08CA,坡道平面,0,18.57
RPVPMLRLJIKFFAB18CA,坡道機械,0,4.91
RPXNMLSKJIKFFAB18CA,坡道機械,0,
RPWOMLTKJIKFFBB38CA,坡道平面,0,31.42
RPSOMLTKJIKFFBB97CA,坡道平面,0,31.42
RPTOMLTKJIKFFBB08CA,坡道平面,0,31.42
RPPOMLKLJIKFFBB86CA,坡道平面,0,31.42
RPWOMLTJKIKFFBB38CA,坡道平面,1200000,26.64
RPPPMLTJKIKFFBB77CA,坡道平面,0,26.64
RPPPMLTJKIKFFBB77CA,坡道平面,2400000,26.64
RPOPMLTJKIKFFBB67CA,坡道平面,1150000,26.64
RPXOMLTJKIKFFBB48CA,坡道平面,1200000,26.64
RPVPMLTJKIKFFBB38CA,坡道平面,1150000,26.64
RPUPMLTJKIKFFBB28CA,坡道平面,1250000,26.64
RPSPMLTJKIKFFBB08CA,坡道平面,1200000,26.64
RPRPMLTJKIKFFBB97CA,坡道平面,1200000,26.64
RPTPMLTJKIKFFBB18CA,坡道平面,1150000,26.64
RPWPMLTJKIKFFBB48CA,坡道平面,0,26.64
RPWPMLTJKIKFFBB48CA,坡道機械,1870000,13.32
RPUNMLSJKIKFFBB97CA,坡道機械,0,11.72
RPUNMLNKJIKFFCB57CA,坡道平面,0,
RPUNMLNKJIKFFCB57CA,坡道平面,0,
RPUNMLNKJIKFFCB57CA,坡道平面,0,
RPXPMLNLJIKFFCB18CA,坡道平面,1500000,24.26
RPXPMLNLJIKFFCB18CA,坡道機械,750000,12.61
RPXPMLNLJIKFFCB18CA,坡道機械,600000,12.61
RPPQMLNLJIKFFCB47CA,坡道機械,700000,12.61
RPPQMLNLJIKFFCB47CA,坡道機械,600000,12.61
RPPQMLNLJIKFFCB47CA,坡道機械,700000,12.61
RPPQMLNLJIKFFCB47CA,坡道機械,600000,12.61
RPRQMLNLJIKFFCB67CA,坡道機械,700000,12.61
RPRQMLNLJIKFFCB67CA,坡道機械,600000,12.61
RPROMLNKJIKFFCB37CA,坡道機械,0,11.57
RPWOMLQKJIKFFCB18CA,坡道平面,0,20.99
RPRNMLMLJIKFFCB27CA,坡道平面,0,12.95
RPXQMLKLJIKFFCB97CA,坡道平面,0,
SPWPMLSKJIKFFCB58CA,坡道機械,0,
RPQNMLRLJIKFFCB67CA,坡道機械,0,13.92
RPTQMLKLJIKFFCB57CA,坡道機械,0,7.76
RPPNMLKMJIKFFCB96CA,坡道平面,0,
RPROMLNKJIKFFAL18CA,坡道機械,200000,
RPVNMLQLJIKFFCL09CA,坡道機械,0,
RPQPMLKKKIKFFFL48CA,坡道平面,0,26.40
RPSPMLKKKIKFFFL68CA,坡道平面,0,21.45
RPRPMLKKKIKFFFL58CA,坡道平面,0,26.40
RPTPMLKKKIKFFFL78CA,坡道平面,0,21.45
RPPNMLLKKIKFFFL28CA,坡道平面,0,26.40
RPQQMLKKKIKFFFL58CA,坡道平面,0,21.45
RPVPMLKKKIKFFFL98CA,升降機械,0,13.19
RPRNMLLKKIKFFFL48CA,升降機械,0,13.19
RPPNMLNJKIKFFFL38CA,坡道平面,1100000,30.32
RPWNMLNJKIKFFFL09CA,坡道平面,1100000,30.32
RPQNMLNJKIKFFFL48CA,坡道平面,1100000,30.32
RPQNMLNJKIKFFFL48CA,坡道平面,1100000,30.32
RPRNMLNJKIKFFFL58CA,坡道平面,900000,26.70
RPVNMLNJKIKFFFL98CA,坡道平面,1100000,30.32
RPXNMLNJKIKFFFL56CA,坡道平面,1100000,30.32
RPSNMLNJKIKFFFL68CA,坡道平面,1300000,30.32
RPUNMLNJKIKFFFL88CA,坡道平面,1100000,30.32
RPOOMLNJKIKFFFL38CA,坡道平面,1100000,30.32
RPPNMLOJKIKFFFL48CA,坡道平面,1150000,30.32
RPOPMLPJKIKFFCB37CA,坡道機械,500000,19.33
RPRRMLSJKIKFFCB18CA,坡道平面,0,15.00
RPXOMLSJKIKFFCB48CA,坡道平面,0,33.01
RPQRMLSJKIKFFCB08CA,坡道機械,0,10.80
RPVQMLSJKIKFFCB48CA,坡道平面,0,
RPTNMLNKJIKFFIL56DA,升降機械,0,
RPSQMLTKJIKFFHL17CA,坡道平面,0,
RPSQMLTKJIKFFHL17CA,坡道平面,0,
RPPOMLNKJIKFFIL78CA,坡道機械,0,
RPUNMLPLJIKFFHL76CA,坡道機械,0,
RPRNMLKMJIKFFHL78DA,坡道平面,0,
RPXNMLPJKIKFFHL96CA,坡道平面,0,
RPQOMLPJKIKFFHL98CA,坡道平面,0,
RPWNMLPJKIKFFHL86CA,坡道機械,0,
RPWNMLPJKIKFFHL86CA,坡道機械,0,
RPSOMLPJKIKFFHL56CA,坡道平面,0,
RPVOMLPJKIKFFHL86CA,坡道機械,0,
RPWOMLPJKIKFFHL96CA,坡道平面,0,
RPPOMLPJKIKFFHL88CA,坡道平面,0,
RPOOMLPJKIKFFHL78CA,坡道機械,0,
RPOOMLPJKIKFFHL78CA,坡道機械,0,
RPVNMLPJKIKFFHL76CA,坡道平面,0,
RPVNMLPJKIKFFHL76CA,坡道機械,0,
RPTOMLPJKIKFFHL66CA,坡道平面,0,
RPTOMLPJKIKFFHL66CA,坡道平面,0,
RPQPMLPJKIKFFHL09CA,坡道機械,0,
RPPPMLPJKIKFFHL98CA,坡道機械,0,
RPPPMLPJKIKFFHL98CA,坡道機械,0,
RPXOMLPJKIKFFHL07CA,坡道機械,0,
RPXOMLPJKIKFFHL07CA,坡道機械,0,
RPOPMLPJKIKFFHL88CA,坡道平面,0,
RPTPMLPJKIKFFHL76CA,坡道平面,0,
RPTPMLPJKIKFFHL76CA,坡道機械,0,
RPRPMLPJKIKFFHL56CA,坡道平面,0,
RPSPMLPJKIKFFHL66CA,坡道機械,0,
RPSPMLPJKIKFFHL66CA,坡道機械,0,
RPWPMLPJKIKFFHL07CA,坡道機械,0,
RPWPMLPJKIKFFHL07CA,坡道機械,0,
RPVPMLPJKIKFFHL96CA,坡道平面,0,
RPUPMLPJKIKFFHL86CA,坡道機械,0,
RPUQMLPJKIKFFHL96CA,坡道機械,0,
RPOQMLPJKIKFFHL98CA,坡道平面,0,
RPPQMLPJKIKFFHL09CA,坡道機械,0,
RPTQMLPJKIKFFHL86CA,坡道平面,0,
RPRQMLPJKIKFFHL66CA,坡道機械,0,
RPXPMLPJKIKFFHL17CA,坡道機械,0,
RPWQMLPJKIKFFHL17CA,坡道機械,0,
RPXQMLPJKIKFFHL27CA,坡道機械,0,
RPVQMLPJKIKFFHL07CA,坡道機械,0,
RPVQMLPJKIKFFHL07CA,坡道機械,0,
RPQQMLPJKIKFFHL56CA,坡道機械,0,
RPORMLPJKIKFFHL09CA,坡道機械,0,
RPPRMLPJKIKFFHL56CA,坡道機械,0,
RPQRMLPJKIKFFHL66CA,坡道機械,0,
RPRRMLPJKIKFFHL76CA,坡道平面,0,
RPPSMLPJKIKFFHL66CA,坡道機械,0,
RPQSMLPJKIKFFHL76CA,坡道機械,0,
RPVRMLPJKIKFFHL17CA,坡道機械,0,
RPSRMLPJKIKFFHL86CA,坡道機械,0,
RPURMLPJKIKFFHL07CA,坡道平面,0,
RPXRMLPJKIKFFHL37CA,坡道機械,0,
RPWRMLPJKIKFFHL27CA,坡道機械,0,
RPRSMLPJKIKFFHL86CA,坡道機械,0,
RPSSMLPJKIKFFHL96CA,坡道平面,0,
RPOOMLRJKIKFFHL98CA,坡道機械,0,
RPXQMLOJKIKFFHL17CA,坡道平面,0,
RPPOMLRJKIKFFHL09CA,坡道平面,0,
RPTOMLRJKIKFFHL86CA,坡道平面,0,
RPVOMLRJKIKFFHL07CA,坡道機械,0,
RPXOMLRJKIKFFHL27CA,坡道機械,0,
RPWOMLRJKIKFFHL17CA,坡道機械,0,
RPSOMLRJKIKFFHL76CA,坡道機械,0,
RPROMLRJKIKFFHL66CA,坡道機械,0,
RPUOMLRJKIKFFHL96CA,坡道機械,0,
RPQOMLRJKIKFFHL56CA,坡道機械,0,
RPOPMLRJKIKFFHL09CA,坡道機械,0,
RPOPMLRJKIKFFHL09CA,坡道機械,0,
RPSPMLRJKIKFFHL86CA,坡道平面,0,
RPRPMLRJKIKFFHL76CA,坡道機械,0,
RPPPMLRJKIKFFHL56CA,坡道平面,0,
RPUPMLRJKIKFFHL07CA,坡道機械,0,
RPWPMLRJKIKFFHL27CA,坡道機械,0,
RPQPMLRJKIKFFHL66CA,坡道機械,0,
RPQPMLRJKIKFFHL66CA,坡道機械,0,
RPTPMLRJKIKFFHL96CA,坡道機械,0,
RPVPMLRJKIKFFHL17CA,坡道機械,0,
RPXPMLRJKIKFFHL37CA,坡道機械,0,
RPOQMLRJKIKFFHL56CA,坡道機械,0,
RPPQMLRJKIKFFHL66CA,坡道機械,0,
RPVQMLRJKIKFFHL27CA,坡道機械,0,
RPQQMLRJKIKFFHL76CA,坡道機械,0,
RPQQMLRJKIKFFHL76CA,坡道機械,0,
RPSQMLRJKIKFFHL96CA,坡道平面,0,
RPTQMLRJKIKFFHL07CA,坡道平面,0,
RPUQMLRJKIKFFHL17CA,坡道機械,0,
RPXQMLRJKIKFFHL47CA,坡道機械,0,
RPRQMLRJKIKFFHL86CA,坡道平面,0,
RPWQMLRJKIKFFHL37CA,坡道機械,0,
RPORMLRJKIKFFHL66CA,坡道機械,0,
RPPRMLRJKIKFFHL76CA,坡道機械,0,
RPPRMLRJKIKFFHL76CA,坡道機械,0,
RPRRMLRJKIKFFHL96CA,坡道機械,0,
RPQRMLRJKIKFFHL86CA,坡道平面,0,
RPSRMLRJKIKFFHL07CA,坡道平面,0,
RPWRMLRJKIKFFHL47CA,坡道平面,0,
RPXRMLRJKIKFFHL57CA,坡道平面,0,
RPOSMLRJKIKFFHL76CA,坡道平面,0,
RPTRMLRJKIKFFHL17CA,坡道機械,0,
RPVRMLRJKIKFFHL37CA,坡道平面,0,
RPURMLRJKIKFFHL27CA,坡道機械,0,
RPRSMLRJKIKFFHL07CA,坡道機械,0,
RPVSMLRJKIKFFHL47CA,坡道機械,0,
RPUSMLRJKIKFFHL37CA,坡道機械,0,
RPQSMLRJKIKFFHL96CA,坡道機械,0,
RPSSMLRJKIKFFHL17CA,坡道機械,0,
RPTSMLRJKIKFFHL27CA,坡道平面,0,
RPPSMLRJKIKFFHL86CA,坡道平面,0,
RPOPMLSJKIKFFCB67CA,坡道平面,0,33.01
RPOPMLSJKIKFFCB67CA,坡道平面,0,33.01
RPUPMLSJKIKFFCB28CA,坡道平面,0,33.01
RPUPMLSJKIKFFCB28CA,坡道平面,0,33.01
RPPNMLKKKIKFFCB86CA,坡道機械,0,
RPSPMLSJKIKFFCB08CA,坡道平面,0,33.01
RPWPMLSJKIKFFCB48CA,坡道平面,0,33.01
RPTPMLSJKIKFFCB18CA,坡道平面,0,33.01
RPTPMLSJKIKFFCB18CA,坡道平面,0,33.01
RPVNMLSKJIKFFGL96CA,坡道機械,0,
RPRNMLOJKIKFFFL68CA,坡道平面,1250000,26.70
RPQNMLOJKIKFFFL58CA,坡道平面,1150000,30.32
RPQNMLOJKIKFFFL58CA,坡道平面,1150000,30.32
RPSNMLOJKIKFFFL78CA,坡道平面,1350000,30.32
RPPNMLPJKIKFFFL58CA,坡道平面,0,
RPSNMLKLJIKFFFL48CA,坡道平面,0,23.97
RPUOMLNLKIKFFCB87CA,升降機械,0,16.87
RPWNMLTLJIKFFCB48CA,坡道平面,0,
RPWNMLTLJIKFFCB48CA,坡道平面,0,
RPQOMLTKJIKFFCB87CA,坡道平面,0,31.49
RPVNMLTKJIKFFCB28CA,坡道平面,0,21.34
RPWNMLTKJIKFFCB38CA,坡道機械,0,
RPPQMLSKJIKFFCB87CA,坡道平面,0,15.11
RPPQMLSKJIKFFCB87CA,坡道平面,0,15.11
RPPQMLSKJIKFFCB87CA,坡道平面,0,15.11
RPPQMLSKJIKFFCB87CA,坡道平面,0,13.63
RPUPMLQKJIKFFCB08CA,坡道平面,0,
SPPQMLSKJIKFFCB97CA,坡道平面,0,15.11
SPPQMLSKJIKFFCB97CA,坡道平面,0,13.63
SPPQMLSKJIKFFCB97CA,坡道平面,0,13.63
RPPQMLKLJIKFFCB17CA,坡道平面,0,28.56
RPPQMLKLJIKFFCB17CA,坡道平面,0,28.57
RPQNMLSKJIKFFCB67CA,坡道平面,0,28.18
RPQNMLSKJIKFFCB67CA,坡道平面,0,28.18
RPTOMLTJKIKFFBB08CA,坡道機械,0,
RPPNMLOKKIKFFCB27CA,一樓平面,0,
RPSOMLKLJIKFFBB17CA,坡道平面,0,28.99
RPSOMLKLJIKFFBB17CA,坡道平面,0,28.99
RPWOMLNJKIKFFBB77CA,坡道平面,0,31.10
RPPQMLTKJIKFFBB87CA,坡道平面,0,21.53
RPQOMLTKJIKFFBB77CA,升降機械,0,
RPUPMLSJKIKFFBB18CA,坡道平面,0,26.43
RPPOMLPLJIKFFCB47CA,坡道機械,0,
RPRRMLRKJIKFFBB97CA,坡道平面,0,
RPQNMLPLJIKFFAB27CA,坡道平面,1200000,30.09
RPPNMLKLJIKFFBB76CA,坡道平面,0,18.56
RPQNMLQLJIKFFAB37CA,坡道平面,0,22.62
RPQNMLQLJIKFFAB37CA,坡道平面,0,22.62
RPOPMLKLJIKFFAB76CA,坡道機械,0,14.93
RPPOMLTKJIKFFAB57CA,坡道平面,0,27.63
RPQPMLQKJIKFFAB47CA,坡道平面,0,
RPSOMLQKJIKFFAB57CA,坡道平面,0,24.59
RPRNMLOLJIKFFAB27CA,坡道平面,0,
RPSOMLKMJIKFFAB17CA,坡道平面,0,
RPROMLQKJIKFFAB47CA,坡道機械,0,
RPOOMLQKJIKFFAB17CA,坡道機械,0,
RPPNMLQKJIKFFAB17CA,坡道平面,0,20.41
RPTNMLQLJIKFFCB97DA,坡道平面,0,
RPTNMLQLJIKFFCB97DA,坡道平面,0,
RPTNMLQLJIKFFCB97DA,坡道平面,0,
RPTNMLSKJIKFFBB97DA,坡道機械,0,
RPSOMLSKJIKFFBB97DA,升降機械,0,13.20
RPRNMLRKQHNFFFB09EA,坡道平面,0,
RPPNMLSKJIKFFGL98CA,坡道機械,0,12.21
RPXPMLKKKIKFFAB67CA,升降平面,0,
RPROMLKMJIKFFGL68CA,坡道平面,1000000,39.22
RPUOMLKMJIKFFGL98CA,坡道平面,900000,39.22
RPUOMLKMJIKFFGL98CA,坡道平面,900000,39.22
TPUOMLKMJIKFFGL56CA,坡道平面,900000,39.22
TPUOMLKMJIKFFGL56CA,坡道平面,900000,39.22
SPUOMLKMJIKFFGL09CA,坡道平面,900000,39.22
SPUOMLKMJIKFFGL09CA,坡道平面,900000,39.22
RPSNMLNJKIKFFHL88CA,一樓平面,0,
RPUNMLRJKIKFFGL76CA,坡道平面,0,
RPSNMLOKKIKFFAB37CA,升降機械,0,
RPRNMLRJKIKFFGL09CA,坡道平面,0,
RPXOMLOKKIKFFAB97CA,升降平面,0,
RPXOMLOKKIKFFAB97CA,升降機械,0,
RPTNMLRKJIKFFAB67CA,坡道機械,0,
RPTOMLRKJIKFFAB77CA,坡道平面,0,
RPTOMLRKJIKFFAB77CA,坡道平面,0,
RPTOMLRKJIKFFAB77CA,坡道機械,0,
RPRNMLMJKIKFFAB96CA,坡道機械,0,
RPVPMLQLJIKFFAB08CA,坡道平面,0,18.57
RPTOMLRKJIKFFBB87CA,坡道平面,0,
RPTOMLRKJIKFFBB87CA,坡道平面,0,
RPVRMLTKJIKFFBB58CA,坡道平面,0,49.35
RPVRMLTKJIKFFBB58CA,坡道平面,0,49.35
RPWNMLOLJIKFFBB87CA,升降機械,0,
RPTNMLOLJIKFFBB57CA,坡道平面,0,
RPOQMLLJKIKFFBB96CA,坡道平面,0,24.79
RPPOMLSJKIKFFBB57CA,坡道平面,0,25.05
RPSPMLRJKIKFFBB87CA,坡道平面,0,
RPVOMLLJKIKFFBB47CA,坡道平面,0,24.80
RPQNMLPJKIKFFBB27CA,坡道機械,0,
RPPOMLQLJIKFFCB57CA,坡道平面,0,19.55
RPPOMLQLJIKFFCB57CA,坡道平面,0,19.55
RPQNMLOLJIKFFCB37CA,坡道平面,0,
RPVNMLPJKIKFFBB77CA,坡道機械,0,
RPRNMLSKJIKFFCB77CA,升降機械,0,
RPSPMLLKKIKFFBB37CA,坡道平面,0,
RPSPMLLKKIKFFBB37CA,坡道平面,0,
RPTOMLKLJIKFFCB37CA,坡道平面,0,
RPWOMLLJKIKFFCB67CA,坡道平面,0,33.07
RPWOMLLJKIKFFCB67CA,坡道平面,0,33.07
RPRPMLKMJIKFFCB37CA,坡道平面,0,33.39
RPRPMLKMJIKFFCB37CA,坡道平面,0,33.39
RPRPMLKMJIKFFCB37CA,坡道平面,0,33.39
RPRPMLKMJIKFFCB37CA,坡道平面,0,33.39
RPRPMLKMJIKFFCB37CA,坡道平面,0,33.39
RPRPMLKMJIKFFCB37CA,坡道平面,0,57.85
RPRPMLKMJIKFFCB37CA,坡道平面,0,57.85
RPVNMLTLJIKFFCB38CA,坡道平面,0,
RPRNMLKLJIKFFCB07CA,其他,0,
RPRNMLKLJIKFFCB07CA,其他,0,
RPRNMLKLJIKFFCB07CA,其他,0,
RPVQMLRLJIKFFCB48CA,坡道機械,0,
RPROMLKLJIKFFCB17CA,坡道平面,0,39.74
RPUNMLNJKIKFFCB57CA,坡道平面,0,22.28
RPVNMLOJKIKFFCL78CA,一樓平面,0,
RPQNMLRLJIKFFFL98CA,坡道機械,0,
RPUSMLLKKIKFFCB97CA,坡道平面,0,8.82
RPVSMLLKKIKFFCB08CA,坡道平面,0,8.82
RPTRMLLKKIKFFCB77CA,坡道機械,0,
RPRRMLOKKIKFFCB87CA,坡道平面,1300000,24.71
RPRRMLOKKIKFFCB87CA,坡道機械,600000,13.38
RPRRMLOKKIKFFCB87CA,坡道機械,600000,13.38
RPSQMLOKKIKFFCB87CA,坡道機械,0,
RPRPMLPKKIKFFCB77CA,坡道平面,0,
RPOQMLKKKIKFFFL38CA,坡道平面,0,26.40
RPROMLNJKIKFFFL68CA,升降機械,0,
RPXTMLQKKIKFFCB88CA,坡道平面,0,
RPXTMLQKKIKFFCB88CA,坡道平面,0,
